event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
IDF - TOP 9 - Franconville - 2e Tour TOP9 Homme - Franconville,2025-11-15,SEN Men >110,TOLLEFSEN Kim eirik,116.8,-140.0,140.0,145.0,180.0,184.0,188.0,145.0,188.0,333.0
IDF - TOP 9 - Franconville - 2e Tour TOP9 Homme - Franconville,2025-11-15,SEN Men >110,MARTIN Hugo,116.4,120.0,125.0,130.0,155.0,161.0,165.0,130.0,165.0,295.0
IDF - TOP 9 - Franconville - 2e Tour TOP9 Homme - Franconville,2025-11-15,SEN Women 58,RIGAUD Garance,56.2,83.0,87.0,90.0,100.0,105.0,110.0,90.0,110.0,200.0
IDF - TOP 9 - Franconville - 2e Tour TOP9 Homme - Franconville,2025-11-15,SEN Women 58,JACOBSEN Rebekka tao,56.72,75.0,78.0,-80.0,98.0,102.0,105.0,78.0,105.0,183.0
IDF - TOP 9 - Franconville - 2e Tour TOP9 Homme - Franconville,2025-11-15,SEN Women 58,BALACE Julie,53.24,67.0,-70.0,-70.0,84.0,86.0,88.0,67.0,88.0,155.0
IDF - TOP 9 - Franconville - 2e Tour TOP9 Homme - Franconville,2025-11-15,SEN Women 58,CANAMERO Léa,57.32,60.0,-63.0,63.0,80.0,85.0,-88.0,63.0,85.0,148.0
IDF - TOP 9 - Franconville - 2e Tour TOP9 Homme - Franconville,2025-11-15,SEN Women 63,DARRAS Lisa,62.02,72.0,76.0,-80.0,93.0,97.0,-101.0,76.0,97.0,173.0
IDF - TOP 9 - Franconville - 2e Tour TOP9 Homme - Franconville,2025-11-15,SEN Women 69,GRAILLOT Vicky,65.44,85.0,-88.0,88.0,108.0,-112.0,112.0,88.0,112.0,200.0
IDF - TOP 9 - Franconville - 2e Tour TOP9 Homme - Franconville,2025-11-15,SEN Women 69,DEFRANCE Romane,63.16,72.0,75.0,78.0,95.0,100.0,103.0,78.0,103.0,181.0
IDF - TOP 9 - Franconville - 2e Tour TOP9 Homme - Franconville,2025-11-15,SEN Women 69,GOMIS Clarisse,68.82,75.0,78.0,-81.0,95.0,100.0,-105.0,78.0,100.0,178.0
IDF - TOP 9 - Franconville - 2e Tour TOP9 Homme - Franconville,2025-11-15,SEN Women 69,GIRARD Celia,65.88,72.0,-76.0,-78.0,92.0,96.0,-101.0,72.0,96.0,168.0
IDF - TOP 9 - Franconville - 2e Tour TOP9 Homme - Franconville,2025-11-15,SEN Women 69,TCHAKOUNTE Dora,63.9,65.0,70.0,75.0,85.0,88.0,90.0,75.0,90.0,165.0
IDF - TOP 9 - Franconville - 2e Tour TOP9 Homme - Franconville,2025-11-15,SEN Women 69,BELLEVILLE Apolline,66.98,63.0,66.0,69.0,74.0,77.0,80.0,69.0,80.0,149.0
IDF - TOP 9 - Franconville - 2e Tour TOP9 Homme - Franconville,2025-11-15,SEN Women 69,PETIARD Maud,67.2,60.0,64.0,-68.0,75.0,80.0,-84.0,64.0,80.0,144.0
IDF - TOP 9 - Franconville - 2e Tour TOP9 Homme - Franconville,2025-11-15,SEN Women 69,SHATOVA Galya,64.92,-87.0,-90.0,-90.0,105.0,110.0,-113.0,0.0,110.0,0.0
IDF - TOP 9 - Franconville - 2e Tour TOP9 Homme - Franconville,2025-11-15,SEN Women 77,JORDANGER LOEN Julia,70.56,85.0,88.0,-90.0,104.0,109.0,112.0,88.0,112.0,200.0
IDF - TOP 9 - Franconville - 2e Tour TOP9 Homme - Franconville,2025-11-15,SEN Women 77,FOUCHEREAU Emma,74.58,80.0,83.0,86.0,101.0,105.0,-110.0,86.0,105.0,191.0
IDF - TOP 9 - Franconville - 2e Tour TOP9 Homme - Franconville,2025-11-15,SEN Women 58,RIGAUD Garance,56.2,83.0,87.0,90.0,100.0,105.0,110.0,90.0,110.0,200.0
IDF - TOP 9 - Franconville - 2e Tour TOP9 Homme - Franconville,2025-11-15,SEN Women 58,JACOBSEN Rebekka tao,56.72,75.0,78.0,-80.0,98.0,102.0,105.0,78.0,105.0,183.0
IDF - TOP 9 - Franconville - 2e Tour TOP9 Homme - Franconville,2025-11-15,SEN Women 58,BALACE Julie,53.24,67.0,-70.0,-70.0,84.0,86.0,88.0,67.0,88.0,155.0
IDF - TOP 9 - Franconville - 2e Tour TOP9 Homme - Franconville,2025-11-15,SEN Women 58,CANAMERO Léa,57.32,60.0,-63.0,63.0,80.0,85.0,-88.0,63.0,85.0,148.0
IDF - TOP 9 - Franconville - 2e Tour TOP9 Homme - Franconville,2025-11-15,SEN Women 63,DARRAS Lisa,62.02,72.0,76.0,-80.0,93.0,97.0,-101.0,76.0,97.0,173.0
IDF - TOP 9 - Franconville - 2e Tour TOP9 Homme - Franconville,2025-11-15,SEN Women 69,GRAILLOT Vicky,65.44,85.0,-88.0,88.0,108.0,-112.0,112.0,88.0,112.0,200.0
IDF - TOP 9 - Franconville - 2e Tour TOP9 Homme - Franconville,2025-11-15,SEN Women 69,DEFRANCE Romane,63.16,72.0,75.0,78.0,95.0,100.0,103.0,78.0,103.0,181.0
IDF - TOP 9 - Franconville - 2e Tour TOP9 Homme - Franconville,2025-11-15,SEN Women 69,GOMIS Clarisse,68.82,75.0,78.0,-81.0,95.0,100.0,-105.0,78.0,100.0,178.0
IDF - TOP 9 - Franconville - 2e Tour TOP9 Homme - Franconville,2025-11-15,SEN Women 69,GIRARD Celia,65.88,72.0,-76.0,-78.0,92.0,96.0,-101.0,72.0,96.0,168.0
IDF - TOP 9 - Franconville - 2e Tour TOP9 Homme - Franconville,2025-11-15,SEN Women 69,TCHAKOUNTE Dora,63.9,65.0,70.0,75.0,85.0,88.0,90.0,75.0,90.0,165.0
IDF - TOP 9 - Franconville - 2e Tour TOP9 Homme - Franconville,2025-11-15,SEN Women 69,BELLEVILLE Apolline,66.98,63.0,66.0,69.0,74.0,77.0,80.0,69.0,80.0,149.0
IDF - TOP 9 - Franconville - 2e Tour TOP9 Homme - Franconville,2025-11-15,SEN Women 69,PETIARD Maud,67.2,60.0,64.0,-68.0,75.0,80.0,-84.0,64.0,80.0,144.0
IDF - TOP 9 - Franconville - 2e Tour TOP9 Homme - Franconville,2025-11-15,SEN Women 69,SHATOVA Galya,64.92,-87.0,-90.0,-90.0,105.0,110.0,-113.0,0.0,110.0,0.0
IDF - TOP 9 - Franconville - 2e Tour TOP9 Homme - Franconville,2025-11-15,SEN Women 77,JORDANGER LOEN Julia,70.56,85.0,88.0,-90.0,104.0,109.0,112.0,88.0,112.0,200.0
IDF - TOP 9 - Franconville - 2e Tour TOP9 Homme - Franconville,2025-11-15,SEN Women 77,FOUCHEREAU Emma,74.58,80.0,83.0,86.0,101.0,105.0,-110.0,86.0,105.0,191.0
